CO,id,time,NOx
117.05,idm_4,12.7,1.01
117.04,idm_4,12.8,1.01
117.02,idm_4,12.9,1.01
117.01,idm_4,13.0,1.01
117.0,idm_4,13.1,1.0
116.99,idm_4,13.2,1.0
116.98,idm_4,13.3,1.0
116.97,idm_4,13.4,1.0
116.96,idm_4,13.5,1.0
116.95,idm_4,13.6,1.0
116.94,idm_4,13.7,1.0
116.93,idm_4,13.8,1.0
116.92,idm_4,13.9,1.0
116.91,idm_4,14.0,1.0
116.91,idm_4,14.1,1.0
116.9,idm_4,14.2,1.0
116.89,idm_4,14.3,1.0
116.89,idm_4,14.4,1.0
116.88,idm_4,14.5,1.0
116.87,idm_4,14.6,1.0
116.87,idm_4,14.7,1.0
116.86,idm_4,14.8,1.0
116.86,idm_4,14.9,1.0
116.85,idm_4,15.0,1.0
116.84,idm_4,15.1,1.0
116.84,idm_4,15.2,1.0
116.83,idm_4,15.3,1.0
116.83,idm_4,15.4,1.0
116.82,idm_4,15.5,1.0
116.82,idm_4,15.6,1.0
116.81,idm_4,15.7,1.0
116.81,idm_4,15.8,1.0
116.8,idm_4,15.9,1.0
116.8,idm_4,16.0,1.0
116.79,idm_4,16.1,1.0
116.78,idm_4,16.2,1.0
116.78,idm_4,16.3,1.0
116.77,idm_4,16.4,1.0
116.77,idm_4,16.5,1.0
116.76,idm_4,16.6,1.0
116.75,idm_4,16.7,1.0
116.74,idm_4,16.8,1.01
116.73,idm_4,16.9,1.01
116.73,idm_4,17.0,1.01
116.72,idm_4,17.1,1.01
116.71,idm_4,17.2,1.01
116.69,idm_4,17.3,1.01
116.68,idm_4,17.4,1.01
116.67,idm_4,17.5,1.01
116.65,idm_4,17.6,1.01
116.64,idm_4,17.7,1.01
116.62,idm_4,17.8,1.01
116.61,idm_4,17.9,1.01
116.59,idm_4,18.0,1.01
116.57,idm_4,18.1,1.01
116.54,idm_4,18.2,1.01
116.52,idm_4,18.3,1.01
116.5,idm_4,18.4,1.01
116.47,idm_4,18.5,1.01
116.44,idm_4,18.6,1.01
116.41,idm_4,18.7,1.01
116.37,idm_4,18.8,1.01
116.34,idm_4,18.9,1.01
116.3,idm_4,19.0,1.01
116.26,idm_4,19.1,1.01
116.22,idm_4,19.2,1.01
116.17,idm_4,19.3,1.01
116.12,idm_4,19.4,1.01
116.07,idm_4,19.5,1.01
116.01,idm_4,19.6,1.01
115.96,idm_4,19.7,1.01
115.89,idm_4,19.8,1.02
115.83,idm_4,19.9,1.02
115.76,idm_4,20.0,1.02
115.69,idm_4,20.1,1.02
115.61,idm_4,20.2,1.02
115.53,idm_4,20.3,1.02
115.44,idm_4,20.4,1.02
115.35,idm_4,20.5,1.02
115.26,idm_4,20.6,1.02
115.16,idm_4,20.7,1.02
115.06,idm_4,20.8,1.02
114.95,idm_4,20.9,1.02
114.84,idm_4,21.0,1.02
114.72,idm_4,21.1,1.02
114.6,idm_4,21.2,1.03
114.47,idm_4,21.3,1.03
114.33,idm_4,21.4,1.03
114.2,idm_4,21.5,1.03
114.05,idm_4,21.6,1.03
113.9,idm_4,21.7,1.03
113.75,idm_4,21.8,1.03
113.58,idm_4,21.9,1.03
113.42,idm_4,22.0,1.03
113.24,idm_4,22.1,1.03
113.07,idm_4,22.2,1.03
112.88,idm_4,22.3,1.04
112.69,idm_4,22.4,1.04
112.49,idm_4,22.5,1.04
112.29,idm_4,22.6,1.04
112.08,idm_4,22.7,1.04
111.87,idm_4,22.8,1.04
111.65,idm_4,22.9,1.04
111.42,idm_4,23.0,1.04
111.19,idm_4,23.1,1.04
110.95,idm_4,23.2,1.04
110.7,idm_4,23.3,1.05
110.45,idm_4,23.4,1.05
110.19,idm_4,23.5,1.05
109.93,idm_4,23.6,1.05
109.66,idm_4,23.7,1.05
109.38,idm_4,23.8,1.05
109.1,idm_4,23.9,1.05
108.81,idm_4,24.0,1.05
108.52,idm_4,24.1,1.06
108.22,idm_4,24.2,1.06
107.91,idm_4,24.3,1.06
107.6,idm_4,24.4,1.06
107.28,idm_4,24.5,1.06
106.96,idm_4,24.6,1.06
106.63,idm_4,24.7,1.06
106.29,idm_4,24.8,1.06
105.95,idm_4,24.9,1.07
105.61,idm_4,25.0,1.07
105.26,idm_4,25.1,1.07
104.9,idm_4,25.2,1.07
104.54,idm_4,25.3,1.07
104.17,idm_4,25.4,1.07
103.8,idm_4,25.5,1.07
103.42,idm_4,25.6,1.07
103.03,idm_4,25.7,1.08
102.65,idm_4,25.8,1.08
102.25,idm_4,25.9,1.08
101.85,idm_4,26.0,1.08
101.45,idm_4,26.1,1.08
101.04,idm_4,26.2,1.08
100.63,idm_4,26.3,1.08
100.21,idm_4,26.4,1.09
99.79,idm_4,26.5,1.09
99.36,idm_4,26.6,1.09
98.92,idm_4,26.7,1.09
98.48,idm_4,26.8,1.09
98.04,idm_4,26.9,1.09
97.59,idm_4,27.0,1.09
97.13,idm_4,27.1,1.09
96.67,idm_4,27.2,1.09
96.2,idm_4,27.3,1.09
95.73,idm_4,27.4,1.09
95.25,idm_4,27.5,1.09
94.76,idm_4,27.6,1.09
94.27,idm_4,27.7,1.09
93.77,idm_4,27.8,1.09
93.26,idm_4,27.9,1.09
92.74,idm_4,28.0,1.09
92.22,idm_4,28.1,1.09
91.68,idm_4,28.2,1.09
91.14,idm_4,28.3,1.09
90.58,idm_4,28.4,1.09
90.02,idm_4,28.5,1.08
89.44,idm_4,28.6,1.08
88.85,idm_4,28.7,1.08
88.25,idm_4,28.8,1.07
87.64,idm_4,28.9,1.07
87.01,idm_4,29.0,1.07
86.37,idm_4,29.1,1.06
85.71,idm_4,29.2,1.05
85.03,idm_4,29.3,1.05
84.34,idm_4,29.4,1.04
83.63,idm_4,29.5,1.03
82.9,idm_4,29.6,1.02
82.16,idm_4,29.7,1.01
81.39,idm_4,29.8,1.0
80.61,idm_4,29.9,0.99
79.82,idm_4,30.0,0.98
79.0,idm_4,30.1,0.97
78.18,idm_4,30.2,0.95
77.34,idm_4,30.3,0.94
76.49,idm_4,30.4,0.92
75.63,idm_4,30.5,0.9
74.77,idm_4,30.6,0.89
73.9,idm_4,30.7,0.87
73.05,idm_4,30.8,0.85
0.0,idm_4,30.9,0.0
0.0,idm_4,31.0,0.0
0.0,idm_4,31.1,0.0
0.0,idm_4,31.2,0.0
0.0,idm_4,31.3,0.0
0.0,idm_4,31.4,0.0
0.0,idm_4,31.5,0.0
0.0,idm_4,31.6,0.0
0.0,idm_4,31.7,0.0
0.0,idm_4,31.8,0.0
0.0,idm_4,31.9,0.0
0.0,idm_4,32.0,0.0
0.0,idm_4,32.1,0.0
0.0,idm_4,32.2,0.0
0.0,idm_4,32.3,0.0
0.0,idm_4,32.4,0.0
0.0,idm_4,32.5,0.0
0.0,idm_4,32.6,0.0
0.0,idm_4,32.7,0.0
0.0,idm_4,32.8,0.0
0.0,idm_4,32.9,0.0
0.0,idm_4,33.0,0.0
0.0,idm_4,33.1,0.0
0.0,idm_4,33.2,0.0
0.0,idm_4,33.3,0.0
0.0,idm_4,33.4,0.0
0.0,idm_4,33.5,0.0
0.0,idm_4,33.6,0.0
0.0,idm_4,33.7,0.0
0.0,idm_4,33.8,0.0
0.0,idm_4,33.9,0.0
0.0,idm_4,34.0,0.0
0.0,idm_4,34.1,0.0
0.0,idm_4,34.2,0.0
0.0,idm_4,34.3,0.0
0.0,idm_4,34.4,0.0
0.0,idm_4,34.5,0.0
0.0,idm_4,34.6,0.0
0.0,idm_4,34.7,0.0
0.0,idm_4,34.8,0.0
0.0,idm_4,34.9,0.0
0.0,idm_4,35.0,0.0
0.0,idm_4,35.1,0.0
0.0,idm_4,35.2,0.0
0.0,idm_4,35.3,0.0
0.0,idm_4,35.4,0.0
0.0,idm_4,35.5,0.0
0.0,idm_4,35.6,0.0
0.0,idm_4,35.7,0.0
0.0,idm_4,35.8,0.0
0.0,idm_4,35.9,0.0
0.0,idm_4,36.0,0.0
0.0,idm_4,36.1,0.0
0.0,idm_4,36.2,0.0
0.0,idm_4,36.3,0.0
0.0,idm_4,36.4,0.0
0.0,idm_4,36.5,0.0
0.0,idm_4,36.6,0.0
0.0,idm_4,36.7,0.0
0.0,idm_4,36.8,0.0
0.0,idm_4,36.9,0.0
0.0,idm_4,37.0,0.0
0.0,idm_4,37.1,0.0
0.0,idm_4,37.2,0.0
0.0,idm_4,37.3,0.0
0.0,idm_4,37.4,0.0
0.0,idm_4,37.5,0.0
0.0,idm_4,37.6,0.0
0.0,idm_4,37.7,0.0
0.0,idm_4,37.8,0.0
0.0,idm_4,37.9,0.0
0.0,idm_4,38.0,0.0
0.0,idm_4,38.1,0.0
0.0,idm_4,38.2,0.0
0.0,idm_4,38.3,0.0
0.0,idm_4,38.4,0.0
0.0,idm_4,38.5,0.0
0.0,idm_4,38.6,0.0
0.0,idm_4,38.7,0.0
0.0,idm_4,38.8,0.0
0.0,idm_4,38.9,0.0
0.0,idm_4,39.0,0.0
0.0,idm_4,39.1,0.0
132.48,idm_4,39.2,1.07
132.56,idm_4,39.3,1.07
132.61,idm_4,39.4,1.07
132.64,idm_4,39.5,1.08
132.64,idm_4,39.6,1.08
132.61,idm_4,39.7,1.08
132.56,idm_4,39.8,1.08
132.49,idm_4,39.9,1.08
132.39,idm_4,40.0,1.09
132.27,idm_4,40.1,1.09
132.13,idm_4,40.2,1.09
131.97,idm_4,40.3,1.09
131.8,idm_4,40.4,1.09
131.6,idm_4,40.5,1.09
131.38,idm_4,40.6,1.09
131.15,idm_4,40.7,1.1
130.9,idm_4,40.8,1.1
130.64,idm_4,40.9,1.1
130.36,idm_4,41.0,1.1
130.07,idm_4,41.1,1.1
129.76,idm_4,41.2,1.1
129.44,idm_4,41.3,1.1
129.11,idm_4,41.4,1.1
128.77,idm_4,41.5,1.1
128.42,idm_4,41.6,1.1
128.05,idm_4,41.7,1.1
127.68,idm_4,41.8,1.1
127.29,idm_4,41.9,1.1
126.9,idm_4,42.0,1.1
126.5,idm_4,42.1,1.1
126.09,idm_4,42.2,1.1
125.67,idm_4,42.3,1.1
125.25,idm_4,42.4,1.1
124.82,idm_4,42.5,1.1
124.38,idm_4,42.6,1.1
123.94,idm_4,42.7,1.1
123.49,idm_4,42.8,1.1
123.04,idm_4,42.9,1.1
122.58,idm_4,43.0,1.1
122.12,idm_4,43.1,1.1
121.65,idm_4,43.2,1.1
121.19,idm_4,43.3,1.1
120.72,idm_4,43.4,1.09
120.24,idm_4,43.5,1.09
119.77,idm_4,43.6,1.09
119.29,idm_4,43.7,1.09
118.81,idm_4,43.8,1.09
118.33,idm_4,43.9,1.09
117.85,idm_4,44.0,1.09
117.37,idm_4,44.1,1.08
116.89,idm_4,44.2,1.08
116.41,idm_4,44.3,1.08
115.93,idm_4,44.4,1.08
115.45,idm_4,44.5,1.08
114.98,idm_4,44.6,1.07
114.5,idm_4,44.7,1.07
114.03,idm_4,44.8,1.07
113.56,idm_4,44.9,1.07
113.1,idm_4,45.0,1.06
112.63,idm_4,45.1,1.06
112.17,idm_4,45.2,1.06
111.72,idm_4,45.3,1.06
111.27,idm_4,45.4,1.05
110.83,idm_4,45.5,1.05
110.39,idm_4,45.6,1.05
109.96,idm_4,45.7,1.04
109.54,idm_4,45.8,1.04
109.12,idm_4,45.9,1.04
108.71,idm_4,46.0,1.03
108.31,idm_4,46.1,1.03
107.92,idm_4,46.2,1.03
107.53,idm_4,46.3,1.02
107.16,idm_4,46.4,1.02
106.79,idm_4,46.5,1.02
106.43,idm_4,46.6,1.02
106.09,idm_4,46.7,1.01
105.75,idm_4,46.8,1.01
105.43,idm_4,46.9,1.01
105.11,idm_4,47.0,1.0
104.81,idm_4,47.1,1.0
104.52,idm_4,47.2,1.0
104.23,idm_4,47.3,0.99
103.96,idm_4,47.4,0.99
103.71,idm_4,47.5,0.99
103.46,idm_4,47.6,0.99
103.22,idm_4,47.7,0.98
103.0,idm_4,47.8,0.98
102.78,idm_4,47.9,0.98
102.58,idm_4,48.0,0.98
102.39,idm_4,48.1,0.98
102.2,idm_4,48.2,0.97
102.03,idm_4,48.3,0.97
101.87,idm_4,48.4,0.97
101.71,idm_4,48.5,0.97
101.57,idm_4,48.6,0.97
101.43,idm_4,48.7,0.97
101.31,idm_4,48.8,0.97
101.18,idm_4,48.9,0.97
101.07,idm_4,49.0,0.96
100.96,idm_4,49.1,0.96
100.86,idm_4,49.2,0.96
100.77,idm_4,49.3,0.96
100.67,idm_4,49.4,0.96
100.59,idm_4,49.5,0.96
100.5,idm_4,49.6,0.96
100.42,idm_4,49.7,0.96
100.35,idm_4,49.8,0.97
100.27,idm_4,49.9,0.97
100.2,idm_4,50.0,0.97
100.12,idm_4,50.1,0.97
100.05,idm_4,50.2,0.97
99.98,idm_4,50.3,0.97
99.9,idm_4,50.4,0.97
99.83,idm_4,50.5,0.97
99.75,idm_4,50.6,0.97
99.67,idm_4,50.7,0.97
99.59,idm_4,50.8,0.97
99.51,idm_4,50.9,0.98
99.42,idm_4,51.0,0.98
99.33,idm_4,51.1,0.98
99.24,idm_4,51.2,0.98
99.14,idm_4,51.3,0.98
99.03,idm_4,51.4,0.98
98.92,idm_4,51.5,0.99
98.81,idm_4,51.6,0.99
98.69,idm_4,51.7,0.99
98.57,idm_4,51.8,0.99
98.43,idm_4,51.9,0.99
98.3,idm_4,52.0,0.99
98.15,idm_4,52.1,1.0
98.0,idm_4,52.2,1.0
97.85,idm_4,52.3,1.0
97.69,idm_4,52.4,1.0
97.52,idm_4,52.5,1.0
97.34,idm_4,52.6,1.01
97.16,idm_4,52.7,1.01
96.97,idm_4,52.8,1.01
96.77,idm_4,52.9,1.01
96.56,idm_4,53.0,1.01
96.35,idm_4,53.1,1.01
96.13,idm_4,53.2,1.02
95.9,idm_4,53.3,1.02
95.67,idm_4,53.4,1.02
95.43,idm_4,53.5,1.02
95.18,idm_4,53.6,1.02
94.92,idm_4,53.7,1.02
94.66,idm_4,53.8,1.02
94.38,idm_4,53.9,1.03
94.1,idm_4,54.0,1.03
93.82,idm_4,54.1,1.03
93.52,idm_4,54.2,1.03
93.22,idm_4,54.3,1.03
92.9,idm_4,54.4,1.03
92.58,idm_4,54.5,1.03
92.25,idm_4,54.6,1.03
91.91,idm_4,54.7,1.03
91.57,idm_4,54.8,1.03
91.21,idm_4,54.9,1.03
90.85,idm_4,55.0,1.03
90.47,idm_4,55.1,1.03
90.09,idm_4,55.2,1.03
89.69,idm_4,55.3,1.03
89.29,idm_4,55.4,1.02
88.87,idm_4,55.5,1.02
88.44,idm_4,55.6,1.02
88.0,idm_4,55.7,1.02
87.55,idm_4,55.8,1.01
87.09,idm_4,55.9,1.01
86.61,idm_4,56.0,1.01
86.12,idm_4,56.1,1.0
85.62,idm_4,56.2,1.0
85.11,idm_4,56.3,0.99
84.58,idm_4,56.4,0.99
84.03,idm_4,56.5,0.98
83.47,idm_4,56.6,0.97
82.9,idm_4,56.7,0.96
82.32,idm_4,56.8,0.95
81.72,idm_4,56.9,0.94
81.11,idm_4,57.0,0.93
80.49,idm_4,57.1,0.92
79.86,idm_4,57.2,0.91
79.22,idm_4,57.3,0.9
78.57,idm_4,57.4,0.89
77.93,idm_4,57.5,0.87
77.28,idm_4,57.6,0.86
0.0,idm_4,57.7,0.0
0.0,idm_4,57.8,0.0
0.0,idm_4,57.9,0.0
0.0,idm_4,58.0,0.0
0.0,idm_4,58.1,0.0
0.0,idm_4,58.2,0.0
0.0,idm_4,58.3,0.0
0.0,idm_4,58.4,0.0
0.0,idm_4,58.5,0.0
0.0,idm_4,58.6,0.0
0.0,idm_4,58.7,0.0
0.0,idm_4,58.8,0.0
0.0,idm_4,58.9,0.0
0.0,idm_4,59.0,0.0
0.0,idm_4,59.1,0.0
0.0,idm_4,59.2,0.0
0.0,idm_4,59.3,0.0
0.0,idm_4,59.4,0.0
0.0,idm_4,59.5,0.0
0.0,idm_4,59.6,0.0
0.0,idm_4,59.7,0.0
0.0,idm_4,59.8,0.0
0.0,idm_4,59.9,0.0
0.0,idm_4,60.0,0.0
0.0,idm_4,60.1,0.0
0.0,idm_4,60.2,0.0
0.0,idm_4,60.3,0.0
0.0,idm_4,60.4,0.0
0.0,idm_4,60.5,0.0
0.0,idm_4,60.6,0.0
0.0,idm_4,60.7,0.0
0.0,idm_4,60.8,0.0
0.0,idm_4,60.9,0.0
0.0,idm_4,61.0,0.0
0.0,idm_4,61.1,0.0
0.0,idm_4,61.2,0.0
0.0,idm_4,61.3,0.0
0.0,idm_4,61.4,0.0
0.0,idm_4,61.5,0.0
0.0,idm_4,61.6,0.0
0.0,idm_4,61.7,0.0
0.0,idm_4,61.8,0.0
0.0,idm_4,61.9,0.0
0.0,idm_4,62.0,0.0
0.0,idm_4,62.1,0.0
0.0,idm_4,62.2,0.0
0.0,idm_4,62.3,0.0
0.0,idm_4,62.4,0.0
0.0,idm_4,62.5,0.0
0.0,idm_4,62.6,0.0
0.0,idm_4,62.7,0.0
0.0,idm_4,62.8,0.0
0.0,idm_4,62.9,0.0
0.0,idm_4,63.0,0.0
0.0,idm_4,63.1,0.0
0.0,idm_4,63.2,0.0
0.0,idm_4,63.3,0.0
0.0,idm_4,63.4,0.0
0.0,idm_4,63.5,0.0
0.0,idm_4,63.6,0.0
0.0,idm_4,63.7,0.0
0.0,idm_4,63.8,0.0
0.0,idm_4,63.9,0.0
0.0,idm_4,64.0,0.0
0.0,idm_4,64.1,0.0
0.0,idm_4,64.2,0.0
0.0,idm_4,64.3,0.0
0.0,idm_4,64.4,0.0
0.0,idm_4,64.5,0.0
0.0,idm_4,64.6,0.0
0.0,idm_4,64.7,0.0
0.0,idm_4,64.8,0.0
0.0,idm_4,64.9,0.0
0.0,idm_4,65.0,0.0
0.0,idm_4,65.1,0.0
0.0,idm_4,65.2,0.0
0.0,idm_4,65.3,0.0
0.0,idm_4,65.4,0.0
0.0,idm_4,65.5,0.0
0.0,idm_4,65.6,0.0
0.0,idm_4,65.7,0.0
0.0,idm_4,65.8,0.0
0.0,idm_4,65.9,0.0
0.0,idm_4,66.0,0.0
0.0,idm_4,66.1,0.0
0.0,idm_4,66.2,0.0
0.0,idm_4,66.3,0.0
0.0,idm_4,66.4,0.0
0.0,idm_4,66.5,0.0
152.86,idm_4,66.6,1.15
152.85,idm_4,66.7,1.15
152.81,idm_4,66.8,1.16
152.73,idm_4,66.9,1.16
152.62,idm_4,67.0,1.16
152.48,idm_4,67.1,1.16
152.32,idm_4,67.2,1.16
152.12,idm_4,67.3,1.16
151.9,idm_4,67.4,1.16
151.65,idm_4,67.5,1.16
151.38,idm_4,67.6,1.16
151.09,idm_4,67.7,1.16
150.77,idm_4,67.8,1.16
150.43,idm_4,67.9,1.16
150.07,idm_4,68.0,1.16
149.69,idm_4,68.1,1.16
149.29,idm_4,68.2,1.16
148.87,idm_4,68.3,1.16
148.43,idm_4,68.4,1.16
147.98,idm_4,68.5,1.16
147.51,idm_4,68.6,1.16
147.02,idm_4,68.7,1.16
146.52,idm_4,68.8,1.16
146.01,idm_4,68.9,1.16
145.48,idm_4,69.0,1.16
144.94,idm_4,69.1,1.16
144.39,idm_4,69.2,1.16
143.83,idm_4,69.3,1.16
143.25,idm_4,69.4,1.16
142.67,idm_4,69.5,1.16
142.07,idm_4,69.6,1.16
141.47,idm_4,69.7,1.16
140.86,idm_4,69.8,1.16
140.23,idm_4,69.9,1.16
139.6,idm_4,70.0,1.16
138.97,idm_4,70.1,1.16
138.32,idm_4,70.2,1.16
137.67,idm_4,70.3,1.16
137.01,idm_4,70.4,1.16
136.35,idm_4,70.5,1.16
135.68,idm_4,70.6,1.16
135.0,idm_4,70.7,1.16
134.32,idm_4,70.8,1.16
133.64,idm_4,70.9,1.16
132.95,idm_4,71.0,1.16
132.26,idm_4,71.1,1.16
131.56,idm_4,71.2,1.16
130.86,idm_4,71.3,1.16
130.15,idm_4,71.4,1.16
129.45,idm_4,71.5,1.16
128.74,idm_4,71.6,1.16
128.02,idm_4,71.7,1.16
127.31,idm_4,71.8,1.16
126.59,idm_4,71.9,1.16
125.87,idm_4,72.0,1.17
125.15,idm_4,72.1,1.17
124.43,idm_4,72.2,1.17
123.71,idm_4,72.3,1.17
122.98,idm_4,72.4,1.17
122.25,idm_4,72.5,1.17
121.53,idm_4,72.6,1.17
120.8,idm_4,72.7,1.17
120.07,idm_4,72.8,1.17
119.34,idm_4,72.9,1.17
118.62,idm_4,73.0,1.17
117.89,idm_4,73.1,1.18
117.16,idm_4,73.2,1.18
116.43,idm_4,73.3,1.18
115.7,idm_4,73.4,1.18
114.98,idm_4,73.5,1.18
114.25,idm_4,73.6,1.18
113.52,idm_4,73.7,1.18
112.8,idm_4,73.8,1.18
112.07,idm_4,73.9,1.18
111.35,idm_4,74.0,1.19
110.62,idm_4,74.1,1.19
109.9,idm_4,74.2,1.19
109.18,idm_4,74.3,1.19
108.46,idm_4,74.4,1.19
107.74,idm_4,74.5,1.19
107.02,idm_4,74.6,1.19
106.3,idm_4,74.7,1.19
105.59,idm_4,74.8,1.2
104.87,idm_4,74.9,1.2
104.16,idm_4,75.0,1.2
103.45,idm_4,75.1,1.2
102.74,idm_4,75.2,1.2
102.03,idm_4,75.3,1.2
101.32,idm_4,75.4,1.2
100.61,idm_4,75.5,1.2
99.9,idm_4,75.6,1.2
99.19,idm_4,75.7,1.21
98.49,idm_4,75.8,1.21
97.78,idm_4,75.9,1.21
97.08,idm_4,76.0,1.21
96.37,idm_4,76.1,1.21
95.67,idm_4,76.2,1.21
94.97,idm_4,76.3,1.21
94.26,idm_4,76.4,1.21
93.56,idm_4,76.5,1.21
92.85,idm_4,76.6,1.21
92.14,idm_4,76.7,1.21
91.43,idm_4,76.8,1.21
90.72,idm_4,76.9,1.21
90.01,idm_4,77.0,1.21
89.29,idm_4,77.1,1.21
88.57,idm_4,77.2,1.21
87.85,idm_4,77.3,1.21
87.12,idm_4,77.4,1.21
86.39,idm_4,77.5,1.2
85.65,idm_4,77.6,1.2
84.9,idm_4,77.7,1.2
84.15,idm_4,77.8,1.2
83.39,idm_4,77.9,1.19
82.62,idm_4,78.0,1.19
81.84,idm_4,78.1,1.19
81.05,idm_4,78.2,1.18
80.25,idm_4,78.3,1.18
79.43,idm_4,78.4,1.17
78.6,idm_4,78.5,1.16
77.75,idm_4,78.6,1.16
76.89,idm_4,78.7,1.15
76.01,idm_4,78.8,1.14
75.11,idm_4,78.9,1.13
74.19,idm_4,79.0,1.12
73.25,idm_4,79.1,1.11
72.29,idm_4,79.2,1.1
71.31,idm_4,79.3,1.09
70.3,idm_4,79.4,1.07
69.26,idm_4,79.5,1.06
68.21,idm_4,79.6,1.04
67.12,idm_4,79.7,1.02
66.02,idm_4,79.8,1.0
64.89,idm_4,79.9,0.98
63.73,idm_4,80.0,0.96
62.56,idm_4,80.1,0.94
61.36,idm_4,80.2,0.92
60.15,idm_4,80.3,0.89
58.92,idm_4,80.4,0.87
57.69,idm_4,80.5,0.84
56.45,idm_4,80.6,0.82
55.2,idm_4,80.7,0.79
0.0,idm_4,80.8,0.0
0.0,idm_4,80.9,0.0
0.0,idm_4,81.0,0.0
0.0,idm_4,81.1,0.0
0.0,idm_4,81.2,0.0
0.0,idm_4,81.3,0.0
0.0,idm_4,81.4,0.0
0.0,idm_4,81.5,0.0
0.0,idm_4,81.6,0.0
0.0,idm_4,81.7,0.0
0.0,idm_4,81.8,0.0
0.0,idm_4,81.9,0.0
0.0,idm_4,82.0,0.0
0.0,idm_4,82.1,0.0
0.0,idm_4,82.2,0.0
0.0,idm_4,82.3,0.0
0.0,idm_4,82.4,0.0
0.0,idm_4,82.5,0.0
0.0,idm_4,82.6,0.0
0.0,idm_4,82.7,0.0
0.0,idm_4,82.8,0.0
0.0,idm_4,82.9,0.0
0.0,idm_4,83.0,0.0
0.0,idm_4,83.1,0.0
0.0,idm_4,83.2,0.0
0.0,idm_4,83.3,0.0
0.0,idm_4,83.4,0.0
0.0,idm_4,83.5,0.0
0.0,idm_4,83.6,0.0
0.0,idm_4,83.7,0.0
0.0,idm_4,83.8,0.0
0.0,idm_4,83.9,0.0
0.0,idm_4,84.0,0.0
0.0,idm_4,84.1,0.0
0.0,idm_4,84.2,0.0
0.0,idm_4,84.3,0.0
0.0,idm_4,84.4,0.0
0.0,idm_4,84.5,0.0
0.0,idm_4,84.6,0.0
0.0,idm_4,84.7,0.0
0.0,idm_4,84.8,0.0
0.0,idm_4,84.9,0.0
0.0,idm_4,85.0,0.0
0.0,idm_4,85.1,0.0
0.0,idm_4,85.2,0.0
0.0,idm_4,85.3,0.0
0.0,idm_4,85.4,0.0
0.0,idm_4,85.5,0.0
0.0,idm_4,85.6,0.0
0.0,idm_4,85.7,0.0
0.0,idm_4,85.8,0.0
0.0,idm_4,85.9,0.0
0.0,idm_4,86.0,0.0
0.0,idm_4,86.1,0.0
0.0,idm_4,86.2,0.0
0.0,idm_4,86.3,0.0
0.0,idm_4,86.4,0.0
0.0,idm_4,86.5,0.0
0.0,idm_4,86.6,0.0
0.0,idm_4,86.7,0.0
0.0,idm_4,86.8,0.0
0.0,idm_4,86.9,0.0
0.0,idm_4,87.0,0.0
0.0,idm_4,87.1,0.0
0.0,idm_4,87.2,0.0
0.0,idm_4,87.3,0.0
0.0,idm_4,87.4,0.0
0.0,idm_4,87.5,0.0
0.0,idm_4,87.6,0.0
0.0,idm_4,87.7,0.0
0.0,idm_4,87.8,0.0
0.0,idm_4,87.9,0.0
0.0,idm_4,88.0,0.0
0.0,idm_4,88.1,0.0
0.0,idm_4,88.2,0.0
0.0,idm_4,88.3,0.0
0.0,idm_4,88.4,0.0
0.0,idm_4,88.5,0.0
0.0,idm_4,88.6,0.0
0.0,idm_4,88.7,0.0
0.0,idm_4,88.8,0.0
0.0,idm_4,88.9,0.0
0.0,idm_4,89.0,0.0
0.0,idm_4,89.1,0.0
0.0,idm_4,89.2,0.0
0.0,idm_4,89.3,0.0
0.0,idm_4,89.4,0.0
0.0,idm_4,89.5,0.0
0.0,idm_4,89.6,0.0
0.0,idm_4,89.7,0.0
0.0,idm_4,89.8,0.0
0.0,idm_4,89.9,0.0
0.0,idm_4,90.0,0.0
0.0,idm_4,90.1,0.0
0.0,idm_4,90.2,0.0
0.0,idm_4,90.3,0.0
0.0,idm_4,90.4,0.0
0.0,idm_4,90.5,0.0
0.0,idm_4,90.6,0.0
0.0,idm_4,90.7,0.0
0.0,idm_4,90.8,0.0
0.0,idm_4,90.9,0.0
0.0,idm_4,91.0,0.0
0.0,idm_4,91.1,0.0
0.0,idm_4,91.2,0.0
0.0,idm_4,91.3,0.0
0.0,idm_4,91.4,0.0
0.0,idm_4,91.5,0.0
0.0,idm_4,91.6,0.0
0.0,idm_4,91.7,0.0
0.0,idm_4,91.8,0.0
0.0,idm_4,91.9,0.0
0.0,idm_4,92.0,0.0
0.0,idm_4,92.1,0.0
0.0,idm_4,92.2,0.0
0.0,idm_4,92.3,0.0
0.0,idm_4,92.4,0.0
0.0,idm_4,92.5,0.0
0.0,idm_4,92.6,0.0
0.0,idm_4,92.7,0.0
0.0,idm_4,92.8,0.0
0.0,idm_4,92.9,0.0
0.0,idm_4,93.0,0.0
0.0,idm_4,93.1,0.0
0.0,idm_4,93.2,0.0
0.0,idm_4,93.3,0.0
0.0,idm_4,93.4,0.0
0.0,idm_4,93.5,0.0
0.0,idm_4,93.6,0.0
0.0,idm_4,93.7,0.0
0.0,idm_4,93.8,0.0
0.0,idm_4,93.9,0.0
0.0,idm_4,94.0,0.0
0.0,idm_4,94.1,0.0
0.0,idm_4,94.2,0.0
0.0,idm_4,94.3,0.0
0.0,idm_4,94.4,0.0
0.0,idm_4,94.5,0.0
0.0,idm_4,94.6,0.0
0.0,idm_4,94.7,0.0
0.0,idm_4,94.8,0.0
